Rating,Review,concert_review
1,마늘보쌈이 맛있어서 자주 이용합니다. 고기가 잡냄새가 거의 없고 구성이 좋아요. 포장도 가능함.,맛있는 마늘보쌈 덕분에 자주 찾게 되는 곳입니다. 고기에서 잡내가 거의 나지 않고 전체적인 구성이 훌륭했어요. 포장 서비스도 이용할 수 있어서 편리했습니다.
1,음식 맛있고 가격도 저렴한 편입니다. 깨끗하고 음식도 빨리 나와서 더 좋아요.,"공연장 내 음식 맛이 좋았고, 값도 합리적인 편이었어요. 위생 상태도 깨끗했고 음식이 빠르게 제공되어서 더욱 만족스러웠습니다."
1,가격 저렴한 편이고 맛이 좋습니다. 인테리어도 아기자기하네요.,티켓 가격이 부담스럽지 않으면서 공연 내용도 아주 만족스러웠습니다. 무대 장치나 분위기도 세심하게 꾸며져 있어 즐거웠어요.
1,매장은 좀 좁은데 마라탕 맛있어요 먹자마자 혀 마비되는 게 진짜 마라탕임  국물도 사골육수 쓰셔서 너무 맛있어요 그리고 저 중국 홍차는 공짜로 주신 거고 짱 맛있음  사장님 친절하셔서 웨이팅 있어도 또 올 거예요,"공연장은 조금 비좁았지만, 공연이 정말 훌륭했어요. 배우들의 연기가 강렬해서 공연 내내 긴장감이 넘쳤고, 마치 진짜 현장에 있는 듯한 생생함이 느껴졌어요. 무대 연출도 매우 섬세해서 감탄이 절로 나왔습니다. 게다가 공연 후 제공된 무료 음료가 정말 맛있어서 기분 좋게 마무리할 수 있었어요. 스태프 분들도 매우 친절해서 대기 시간이 좀 있었지만, 꼭 다시 찾고 싶은 공연이에요."
1,민트 초코가 진해서 너무 좋습니다! 일전에 아이스초코도 마셔봤는데 가격도 저렴한데 이런 맛이라니... 혜자 카페입니다 카페에서 직접 과자를 구우셔서 항상 맛있는 냄새가 나는 것 같아요.  혼자 오래 있다가도 환영해주셔서 항상 감사하고 있답니다. 혼자 동네 카페 가고 싶으실 때 들리시면 좋을 것 같습니다!!,"민트 초콜릿 맛이 아주 진해서 정말 만족스러웠어요! 전에 아이스 초콜릿도 마셔봤는데, 가격이 저렴한 데도 이렇게 훌륭한 맛이라니 놀라웠습니다. 이곳은 정말 가성비 좋은 카페예요. 카페에서 직접 직접 과자를 구워서 늘 고소한 향기가 가득하답니다. 혼자 오래 머물러도 따뜻하게 맞아주셔서 언제나 감사한 마음이에요. 혼자서 동네 공연장에 가고 싶을 때 들르면 참 좋을 것 같아요!"
1,"주차는 식당 앞에 5자리 정도 있고요,. 보통 차가 주차가 되어있어요. 주문한 제육덮밥 맛은 불 맛이 나며 콩나물과 부추가 가득 들어있어요. 대체적으로 맛나요. 콩나물국도 비린내 안 나고 맛나요.","콘서트장 근처에는 약 다섯 대 정도 주차할 수 있는 공간이 있었는데, 평소에는 대부분 자리가 차 있어요. 공연 중 먹은 음식은 매콤한 맛이 입안에 감돌았고, 아삭한 콩나물과 향긋한 부추가 듬뿍 들어가 있어서 만족스러웠습니다. 함께 마신 콩나물국도 비린내 없이 깔끔한 맛이었어요. 전체적으로 맛이 훌륭해 즐거운 시간을 보냈습니다."
1,"복정 내에서 가장 무난하게 공부하기도, 얘기하기도 적당한 카페라서 굉장히 많이 가는 곳입니다 학생들 사이에도 인기가 많은 편이라 자리가 없을 때도 많아요! 좌석마다 콘센트 배치가 잘 되어있고 책상이랑 의자도 적당히 편하면서 인테리어도 괜찮은 그런 곳이에요 대체로 공부하는 사람들이 많아 조용한 분위기이고 음료, 디저트류 다 맛있어요 밀크티 제외.. 굉장히 밍밍함 최근 먹은 것 중 가장 추천은 달고나 밀크. 달달하고 카페인도 없어서 부담스럽지 않게 먹을 수 있어요. 그리고 사장님도 친절하십니다 복정 쪽에서 어떤 카페를 갈까 고민이라면 가장 추천!","복정 근처에서 가장 무난하게 공연을 즐기기에도, 친구들과 소통하기에도 적합한 장소라서 자주 찾게 되는 곳입니다. 관람객들 사이에서도 인기가 많아 좌석이 꽉 찰 때가 많아요! 좌석마다 전원 콘센트가 잘 배치되어 있고, 의자와 테이블도 편안한 편이며 무대 디자인과 조명도 만족스러운 편입니다. 전반적으로 차분한 관객들이 많아 조용한 분위기가 유지되고, 음료와 간식도 전반적으로 맛있습니다. 단, 밀크티는 좀 밍밍한 편이에요. 최근 먹어본 것 중에서는 달고나 밀크 음료가 가장 추천할 만합니다. 달콤하면서 카페인도 없어서 부담 없이 즐길 수 있습니다. 게다가 직원분들도 매우 친절해 공연 관람 경험이 더욱 좋았습니다. 복정 쪽에서 어떤 공연장을 갈지 고민이라면 이곳을 가장 추천합니다!"
1,"굉장히 예쁘고 감성 있는 인테리어가 특징인 카페에요. 자리 간격도 넓고 작업하기도 참 좋아요! 그리고 음료 맛도 나쁘지 않은 것 같아요 다만 디저트류가 없을 때가 많아도 너무 많아서.. 크로플 먹으려고 서너 번은 시도한 거 같은데 항상 없었고 마들렌, 머핀도 본 기억이 없네요 항상 가능한 건 마카롱 정도? 디저트류를 없애던가 수급을 조절하던가 해야 하지 않나... 싶습니다","콘서트장은 굉장히 아름답고 감성적인 분위기가 돋보였어요. 좌석 간 간격도 넓어서 편안하게 공연을 즐길 수 있었고, 집중하기에도 정말 좋았답니다. 공연의 음향도 나쁘지 않았어요. 다만 간식이 자주 품절되는 경우가 많아 조금 아쉬웠어요. 특별히 먹고 싶었던 스페셜 디저트는 여러 번 시도했지만 항상 없었고, 다른 간식들도 거의 볼 수 없었어요. 늘 제공되는 건 한 가지 디저트 정도였거든요. 간식 종류를 줄이거나 관리에 좀 더 신경 썼으면 좋겠다는 생각이 들었어요."
1,"가천대학교 근처 중 가장 맛있는 돈가스를 만드는 집 같아요. 요즘 부쩍 많아진 프리미엄 돈가스집들에 비할 순 없지만, 적당한 가격에 비교적 좋은 품질의 돈가스를 먹을 수 있습니다. 한 번은 생등심 가스를 먹는데 고기 질이 굉장히 좋아 보여서 깜짝 놀란 적도 있어요. 항상 고기 컨디션이 일정한 건 아니지만 가서 실망한 적은 없어요. 치즈돈가스도 치즈가 듬뿍 들어있어서 너무 맛있어요!! 다만 평소에 냉면 돈가스 세트를 시키면 단품 돈가스보다는 돈가스 질이 조금 더 떨어지는 느낌? 냉면은 그냥 무난한 맛입니다. 엄청 특출난 맛 집은 아니지만 대학교 앞 구성비 좋은 맛 집으로는 손색없는 것 같아요. 추천합니다!!","대학교 근처에서 가장 즐거운 콘서트 관람 경험 중 하나였던 것 같아요. 최근에 생긴 대형 공연장들에 비하면 규모나 화려함은 조금 부족할 수 있지만, 적당한 가격에 꽤 만족스러운 무대와 음향을 즐길 수 있었습니다. 한 번은 메인 공연을 보는데 배우들의 연기와 연출이 매우 뛰어나서 깜짝 놀랐던 적도 있어요. 매번 공연 퀄리티가 완전히 일정한 것은 아니지만, 관람 후 실망한 적은 없어요. 서브 무대 공연도 풍부한 볼거리를 제공해 정말 즐거웠어요! 다만 평소에 패키지 티켓을 이용할 때 메인 공연 단품 티켓보다 조금 기대에 못 미치는 점이 있었던 것 같아요. 부가 행사들은 무난한 수준이었어요. 엄청 특별한 공연장은 아니지만, 대학가 근처에서 가성비 좋은 콘서트 장소로는 충분히 추천할 만한 곳입니다!"
2,"돈가스는 맛있습니다. 칡 냉면은 특징이 없어 아쉽게 느껴졌고, 대학생, 인근 주민들이 찾는 집입니다.",돈가스는 정말 맛있었어요. 반면에 칡 냉면은 특별한 매력이 없어서 조금 아쉬웠습니다. 이곳은 주로 대학생들과 주변에 사는 분들이 자주 찾는 장소입니다.
1,싸고 구성비 좋은 집입니다. 치미 창가라는 멕시코 음식이 주메뉴이며 부리토를 튀긴 거라고 보시면 됩니다. 개인적으로는 부리토가 더 맛있는 거 같네요 손님이 더욱더 많았으면 좋겠어요,"가격이 합리적이고 구성도 뛰어난 공연장이에요. 구이 토르티야에 다양한 재료를 넣은 멕시코 풍 음식이 메인 메뉴로 제공되는데, 우리나라에서 흔히 먹는 부리또와 비슷한 느낌이에요. 개인적으로는 튀겨낸 부리또 스타일이 더 입맛에 맞았어요. 관객이 더 많이 찾아와서 활기찼으면 하는 바람입니다."
2,좁았고 재료가 많이 준비되어 있는 지점은 아니에요. 원래 마시고 싶었던 걸 못 마셨어요.,"공연장이 꽤 협소했으며, 다양한 음료나 간식이 충분히 마련되어 있지 않았습니다. 덕분에 원래 기대했던 메뉴를 즐기지 못해 아쉬웠습니다."
2,"대창 덮밥 총 두 번 먹었고 두 번 다 대자로 먹었습니다. 맛있고 다 좋은데, 대자는 양이 많아서 그런 건지 두 번째 먹었을 때는 좀 느끼해서 물려서 남겼네요. 그럭저럭 괜찮은 맛이에요. 장애우 덮밥 별로 맛없었습니다. 장애우 너무 좋아하는데 여기는 맛이 좋은 건 아니었어요. 메뉴가 많습니다. 대창 덮밥이라 뭔가 신기해서 먹었는데 맛은 괜찮았습니다. 분위기도, 맛도, 친절함도 다 좋은데 가격 대비가 훌륭하지 않아서 그런 건지 다시 찾아가게 되지는 않네요.","콘서트 관람 후기를 다음과 같이 재서술해 드립니다.

공연을 두 번 관람했는데 두 번 다 가장 좋은 자리에서 봤습니다. 음악과 분위기는 모두 만족스러웠습니다만, 두 번째 공연에서는 처음보다 약간 지루한 느낌이 들어 중간에 집중력이 떨어졌습니다. 전반적으로 무대 연출이 괜찮았어요. 특별히 좋아하는 아티스트의 무대였는데, 이번 공연은 기대에 미치지 못했습니다. 다양한 곡들이 있었고, 처음 접하는 곡들도 신선했지만 큰 감동은 없었어요. 무대 분위기와 관객 서비스는 훌륭했으나, 공연 티켓 가격에 대비해 다시 찾아가고 싶을 정도는 아니었습니다."
2,"음식 맛도 좋고, 인테리어도 깔끔하니 좋은데 테이블을 냄새나는 행주인지 걸레로 닦아서 냄새가 나서 기분이 상하더군요... 그거 말곤 괜찮았음.","음식은 정말 맛있었고, 내부도 정돈되어 있어 만족스러웠습니다. 다만, 테이블을 닦은 천에서 나는 불쾌한 냄새 때문에 기분이 조금 상했어요. 그 외에는 전반적으로 좋은 경험이었습니다."
2,가평군수가 인정한 100대 맛 집중에 한 곳이에요 가평 시내 쪽에 위치해 있고 따로 주차장은 없어요 전 근처에 무료로 운영하는 공영주차장에 주차했네요 코로나로 식당 안에서 먹는 걸 매우 꺼려 해서 포장해서 차 안에서 먹었어요 포장한다니까 사장님께서 막국수는 금방 불은다고 5분만 지나도 불으니까 먹고 가라고 하셨는데 위험을 감수하며 먹고 싶진 않아 포장했네요 다행히 불지는 않았어요 육수는 따로 생수통에 담아주셔서 국수에 육수 넣고 비벼 먹었습니다 간장베이스의 막국수 맛이었어요 깔끔했던 거 같아요 진짜 엄청 맛있다 정도는 아니었고요 그냥 맛 집이니까 한번 먹어볼 만한 정도? 재방문 의사는 글쎄요? 내요,"가평군에서 인정받은 맛집 중 하나라서 기대를 가지고 방문했어요. 가게는 시내 쪽에 위치해 있었고, 별도의 전용 주차장은 없더라고요. 저는 가까운 곳에 있는 무료 공영주차장을 이용했어요. 요즘 코로나 때문에 식당 안에서 먹는 것이 부담스러워서 포장해서 차 안에서 먹기로 했습니다. 포장 주문할 때 사장님께서 막국수는 쉽게 불기 때문에 5분 안에 먹으라고 말씀해주셨지만, 저는 혹시 몰라 안전하게 포장했어요. 다행히도 막국수가 늦게 불지는 않았고, 육수를 따로 생수통에 담아 주셔서 직접 국수에 넣어 비벼 먹을 수 있었습니다. 간장 베이스의 맛이 깔끔했지만, 엄청나게 인상 깊은 맛은 아니었어요. 그냥 유명한 맛집이라 한 번쯤 경험해볼 만한 정도였고, 재방문할지는 아직 고민 중입니다."
1,가평 소문난 막국수집인데 백반 기행 박영후 더욱 손님이 많은 거 같습니다 간장 양념이라는 것이 다른 곳과 차이고요 담백함이 있지만 호불호는 갈릴 것 같습니다 여긴 고춧가루는 국산이고 배추가 중국산이네요,"유명한 관광지 근처에 자리한 막국수 집에 다녀왔는데, 방송에 나온 덕분인지 평소보다 손님이 훨씬 많아 보였습니다. 간장 양념이 특별하게 느껴졌는데, 담백한 맛이 인상적이었지만 사람에 따라 호불호가 갈릴 것 같아요. 이 집은 고춧가루는 국내산을 쓰고 있지만 배추는 외국산이 사용되고 있었습니다."
1,들기름 향이 아주 강해서 취향에 맞았습니다. 겨자 식초 육수만 이용해서 드세요. 물 막국수는 따로 없습니다. 진리는 비빔이죠 사장님 진짜 친절하심,콘서트장에 들어서자마자 독특한 향기가 강하게 느껴져서 개인적으로 매우 만족스러웠습니다. 공연 중에는 기본 음료만 이용하는 걸 추천해요. 따로 준비된 일반 음료는 제공되지 않으니 참고하세요. 이 공연의 핵심은 역시 직접 참여하는 순간입니다. 그리고 진행하시는 분이 정말 친절해서 기분 좋게 관람할 수 있었습니다.
1,주말에 가서 그런지 사람이 많았어요 웨이팅 해야 하는데 그래도 빨리빨리 빠져서 대기시간은 길지 않아요 오래 앉아있을 분위기는 아니에요 빨리 먹고 빨리 나와서 대화는 다른 곳에 가서 하시는 게 나을 것 같더라고요 보통 시켜도 양이 많지만 곱빼기를 많이 시키시더라고요 음식은 맛있어요 친구들이랑 가서 맛있다고 잘 먹었어요 국수 시키면 고기 두 점 얹어주세요 고기도 맛있어요 주차는 조금 힘들어서 주의하셔야 될 것 같아요 가게에 사람이 많아요 앉자마자 직원분을 불러서 주문하는 게 아니라 기다리셨다가 직원분이 주문받으러 테이블로 오시면 주문하시는 시스템이에요,"주말에 공연에 갔더니 관객이 정말 많았어요. 입장 대기 시간이 있긴 했지만 생각보다 오래 기다리진 않았습니다. 공연장 분위기는 오래 머물며 쉬기보다는 빠르게 감상하고 자리를 비우는 편이 좋아 보였어요. 관람 후에는 근처 다른 곳에서 친구들과 이야기를 나누는 게 더 편할 것 같았습니다. 일반 티켓을 구매해도 충분한데, 추가 좌석을 많이 예매하는 그룹도 보였어요. 공연 자체는 매우 만족스러웠고, 친구들 모두 즐겁게 즐겼습니다. 공연 중간마다 제공되는 간식도 좋았고, 특히 특별히 제공된 간식이 인상적이었어요. 주차 공간이 협소해 조금 불편할 수 있으니 참고하시는 게 좋겠습니다. 공연장 내부가 붐비니 입장 후 바로 직원에게 말하지 말고, 직원이 직접 다가와 안내할 때까지 기다리는 시스템이었어요."
0,이름난 만큼의 서비스와 맛은 기본이다. 맛 이외에도 친절한 느낌을 전하는 서비스도 그러하다.,유명세에 걸맞게 공연의 질은 물론 관객을 배려하는 세심한 서비스도 인상적이었다. 단순한 만족을 넘어 따뜻한 환대가 느껴지는 무대였다.
1,막국수의 간이 심심하지만 그게 매력 있습니다. 자극적이지 않은 담백한 맛이 좋은 곳입니다.,국물 맛이 강하지 않아서 오히려 그 점이 매력적으로 다가왔습니다. 자극적인 요소가 없어 담백한 맛이 인상 깊었던 공연 관람 경험이었습니다.
1,공원 막국수 가평 놀러 갔다가 먹게 되었어요 제육이라고 해서 찾아봤더니 수육 같은 거더라고요?? 신기했어요 물 막국수는 없고 비빔에 제육 먹으면 딱이에요 적당히 맛있는 정도였던 것 같습니다,"가평에 놀러 갔다가 공원 근처 식당에서 막국수를 먹어보게 되었어요. 제육이라는 메뉴를 찾아봤더니 수육과 비슷한 요리더라고요, 꽤 흥미로웠습니다. 물 막국수는 없었고, 비빔 막국수와 제육 조합이 정말 잘 어울렸어요. 전체적으로 적당히 맛있게 즐길 수 있던 경험이었어요."
1,가평에서 상당히 유명한 막국수 맛 집이다. 예전에 왔을 때는 번호표 뽑고 거의 전쟁터 같은 곳에서 막국수를 한 그릇 얻어먹고 빨리 나가야만 하는 곳이었다. 오늘 오랜만에 왔더니 코로나의 영향으로 엄청 한가롭다. 약간 이른 시간이기도 하지만 그래도 전엔 절대 볼 수 없는 풍경이다. 빈 식탁을 촬영하다니... 여전히 막국수 맛은 일품이다. 이 집은 특이하게 간장베이스에 고춧가루가 가미되고 참기름으로 마무리하는 막국수이다. 맨날 먹는 비빔냉면. 비빔국수와는 확실히 결을 달리한다. 어쨌든 맛이 참 좋다! 제육이라고 메뉴판에 쓰여있는데 제육이라기보단 수육이다. 이것도 엄청나게 부드럽고 육 향도 잘 살아 있고 고수의 수육 맛이다. 집에서 삶아서는 이런 맛 내기 어렵다. 전에 왔을 때 자리가 없어서 입구 쪽에 앉아서 발로 걷어차이면서 먹던 기억이 있어서 우리는 차이면서 먹던 막국수집으로 통한다.그땐 메뉴 추가했더니 안된다고 그냥 있는 거나 먹고 가세요 하는 것 같아서 맘 상했는데도 맛이 있어서 용서했던 기억이 있는데 요즘은 너무 편히 먹을 수 있으니 막국수 좋아하시면 지금 좋은 기회네요.,"한적한 휴양지에서 유명한 막국수 전문점에 다녀왔다. 예전에는 번호표를 뽑고 긴 시간 기다려야 했으며, 붐비는 와중에 겨우 한 그릇을 맛보고 서둘러 자리를 비워야 할 정도였다. 그러나 오랜만에 방문한 오늘은 팬데믹 영향으로 한산한 분위기였다. 좀 이른 시간대이긴 했지만, 전에 상상도 못할 정도로 빈 테이블을 사진에 담을 수 있었다. 맛은 여전히 뛰어났다. 이 집 막국수는 간장 베이스에 고춧가루를 넣고 참기름으로 마무리하는 독특한 조리법으로, 평소에 먹던 매콤한 비빔국수와는 확연히 다르다. 정말 맛있다! 메뉴판에 제육이라 적힌 고기는 사실 부드러운 수육에 가까웠고, 집에서 맛내기 어려운 깊은 육향이 살아 있었다. 예전에 자리가 없어 입구 쪽에서 불편하게 식사했던 기억이 있는데, 그때 메뉴 추가가 안 된다고 해서 속상했지만 맛 덕분에 용서했던 순간도 있다. 지금은 훨씬 편안하게 즐길 수 있으니 막국수를 좋아한다면 지금 방문해볼 만한 좋은 기회다."
1,"이 정도에 가평 100대 맛 집이라 현판이 붙고, 식문화를 다룬 만화 식객에 나오는 현실이 아쉬웠다. 나름 특색은 있어서 나중에 좋은 재료들로 막국수를 제대로 만들어서 먹어보고 싶다는 생각이 들었다. 참기름 향을 살린 맛이 흥미로웠다. 이 부분은 경험에 의미가 있었던 것 같다. 하지만 식당 내부는 식사하기 불편하고 옛날 가게라 어쩔 수 없으신 부분도 있겠지만 위생도 썩 좋아 보이지 않았다. 특히 정수기물을 생수병에 담아서 냉장고에 넣었다가 내주시는 부분은 경악스러웠다. 이 정도 잘 되면 시설과 위생, 시스템에 대한 안내에 투자하셔야 되는 것 아닌가 싶다.","콘서트 관람 후기 문맥으로 재서술한 문장입니다:

이 정도 규모에 유명한 콘서트라는 명성을 얻고, 음악 관련 작품에 등장할 법한 현실이라 조금 아쉬움이 남았다. 나름 독특한 매력이 있었고, 다음에는 좋은 음향과 함께 제대로 된 공연을 다시 경험해보고 싶다는 생각이 들었다. 사운드의 섬세함이 인상적이어서 이번 경험에 의미가 있었다고 본다. 하지만 공연장이 다소 불편했고, 오래된 시설이라 어쩔 수 없는 부분도 있겠지만 청결 상태가 만족스럽지 못했다. 특히 음료수를 위생적으로 관리하지 않는 모습은 충격적이었다. 이 정도 인기라면 시설과 위생, 전반적인 운영에 더 신경 써야 할 필요가 있다고 생각한다."
2,바빠서 그런가 정말 불친절하더군요. 기다리면서 몇 번 때 손님이란 얘기도 안 해주면서 중요한 건 물어도 대꾸조차 안 해줍니다. 따로 기다릴 때도 없이 거지처럼 좁은 손님 먹고 있는 뒤에서 뻘쭘히 서있습니다. 특히 화장실은 더러워서 갈 수가 없습니다. 살다가 이런 곳이 맛 집이라는 게 믿기지 않네요. 실컷 기다리다 주문도 안 받을뿐더러 한참 기다리다 반죽도 떨어졌다 하는데 어이가 없어서 웃었습니다. 내 소중한 시간들.... 말 한마디라도 해주던가..,"바빠서 그런지 정말 직원들이 무뚝뚝했어요. 공연장에 들어가기 전 기다리는 동안에도 안내나 안내 멘트가 전혀 없이 중요한 문의조차 무시당하는 느낌이었습니다. 대기 공간도 너무 좁아서 관람객들이 식사하는 뒤에서 어색하게 서 있어야 했어요. 특히 화장실 상태가 너무 불결해서 사용할 엄두가 나지 않았습니다. 이렇게 불편한 곳이 사람들이 추천하는 명소라는 사실이 믿기지 않을 정도였어요. 한참을 기다렸지만 티켓도 제대로 받지 못했고, 공연 준비가 안 됐다는 말만 반복돼서 황당했습니다. 소중한 시간을 이렇게 허비하게 만들다니, 최소한 한마디라도 설명해 줬으면 좋았을 텐데요."
1,가평 사는 분이 추천해주셔서 가게 된 막국수집입니다! 일단 막국수 양도 엄청나고 새콤달콤한 막국수 양념도 너무너무 맛있습니다! 거기다가 부드러운 수육으로 막국수를 싹 싸먹으면 정말 맛있습니다.. 다시 가고 싶네요,"친구에게 추천받아 찾게 된 공연이었는데요! 공연 시간도 넉넉해서 좋았고, 상큼하고 달콤한 분위기가 정말 인상적이었어요. 거기에 부드러운 음악과 함께 감미로운 무대를 즐기니 더욱 만족스러웠답니다. 다시 한 번 꼭 관람하고 싶습니다!"
1,다이닝 코드 1위에 있길래 찾아가 봤습니다. 막국수 양이 푸짐한 편이네요. 맛도 좋았습니다. 수육은 냉동 삼겹살을 인거 같지만 맛이 나쁘지 않았네요. 주인분 친절하시고 음식도 맛나게 잘 먹었네요.,"평가 사이트에서 1위를 차지한 공연이라서 찾아가 보았습니다. 공연 관람 인원이 넉넉한 편이어서 좋았고, 공연도 만족스러웠습니다. 부대 음식으로 나온 고기는 냉동 삼겹살을 사용한 듯했지만, 맛이 나쁘지 않았습니다. 공연 관계자분들도 친절하셔서 기분 좋게 잘 관람했습니다."
1,맛있는데 식당이 갈수록 지저분해지는 느낌이네요 막국수는 맛있습니다,음식이 맛있긴 한데 공연장 뒷편 환경이 점점 어수선해지는 것 같아요. 무대의 음악은 정말 훌륭했습니다.
2,제육은 적당히 잘 삶아져 나왔고 국수는 설탕이 뿌려져 있어 좀 달더군요,"제육은 딱 알맞게 익혀져 있었고, 국수에는 설탕이 뿌려져 있어 약간 단맛이 강하게 느껴졌어요."
1,담백하니 깔끔하게 맛있습니다 면발도 쫄깃하고요 막국수에 들어가는 수육 고기도 담백 고소하니 맛나고요 남자는 곱빼기를 먹어야 합니다 다만 손님이 많아 먹고 나면 음식을 빨리 치우네요 ,"깔끔하고 담백한 맛이 인상적이었어요. 공연장의 분위기도 깔끔하고 쫄깃한 면발처럼 생동감 넘치더군요. 무대 위 출연자들의 모습도 담백하면서 고소한 매력이 있었고, 특히 풍성한 구성은 남성 관객들에게 꼭 적합하다고 느꼈습니다. 다만, 관객이 많아 자리를 떠나면 곧바로 정리하는 점은 조금 아쉬웠어요."
1,양념이 그렇게 강하지 않아 가볍게 먹기 좋은 듯 곱빼기 양 정말 많고 일반 막국수도 양 푸짐한 편 여행 갔을 때 한 번쯤 들려 먹기 좋은 것 같음,"양념이 과하지 않아 부담 없이 즐길 수 있었고, 곱빼기 양도 매우 넉넉해서 좋았다. 기본 메뉴도 양이 푸짐한 편이라 만족스러웠다. 여행 중에 한 번쯤 찾아가서 경험해보기에 적합한 공연이었다."
1,"식객에 소개되었다고 해서 찾아가 봤는데 수육, 메뉴판에는 제육이라 돼있던데 포함하여 막국수도 정말 맛있었다.","TV 프로그램에서 본 곳이라 한 번 가보았는데, 수육(메뉴에는 제육으로 적혀 있었음)과 함께 막국수도 아주 맛있었다."
1,집에서 먹는 수육 맛!! 냄새 안 나고 너무 맛있었고 막국수는 꼭 겨자랑 설탕이랑 식초 넣어 먹어야 함!!!,"집에서 만든 수육 같아서 정말 만족스러웠어요! 냄새도 전혀 나지 않고 맛이 일품이었답니다. 그리고 막국수는 꼭 겨자, 설탕, 식초를 함께 넣어 먹어야 제맛이 나더라고요!"
1,사람들이 많아서 시끌벅적했습니다만 개인적으로는 맛있었어요  직원분들 친절하셨고요,"관람객이 많아 다소 북적였지만, 개인적으로 정말 즐거웠습니다. 공연 진행하시는 분들도 매우 상냥하셨고요."
0,음식은 싸고 먹을만하나 직원들이 너무 불친절하네요. 사람이 많아 일일이 대하기 싫으면 식당 운영을 하지 말던지..,음식은 저렴하고 맛도 괜찮았지만 공연장 직원들의 태도가 너무 무례했어요. 관객이 많아서 일일이 신경 쓰기 어려웠다면 아예 행사를 열지 말았어야 한다는 생각이 들었습니다.
1,맛있어요!! 그런데 양 진짜 많아서 둘이 가면 제육이랑 막국수 곱빼기로 시키면 충분할 듯! 또 올 것 같아요,정말 좋았어요! 양이 엄청 많아서 두 명이 가면 매운 돼지고기와 막국수 큰 사이즈로 주문해도 충분할 것 같아요. 다음에 또 방문할 생각이에요.
1,진짜 맛있어요 서빙하시는 아주머니들 아저씨 친절하시고 음식도 깔끔해요 물 막국수 하나에 비빔막국수는 대자로 하나 제육 하나 시켰더니 여자 셋이서 엄청 배불렀어요 물보단 비빔이 더 맛있어요,"정말 즐거운 시간이었어요. 공연장 직원분들이 매우 친절하게 응대해 주셨고, 분위기도 깔끔해서 기분 좋게 관람할 수 있었습니다. 간단한 음료 하나와 함께 메인 공연 한 편에 특별 무대까지 즐겼는데, 세 명이서 충분히 만족스러웠답니다. 차분한 곡보다는 신나는 무대가 더 인상 깊었어요."
1,"점심때는 줄 서사 먹어야 합니다. 보기와는 다르게 맛이 맵거나 강하지 않아서 아이들도 잘 먹습니다. 단 양이 적으니, 곱빼기로 드세요. 1000원 차밖에 나질 않습니다. 주차장은 별도 없는 것 같은데, 주변 공터에 세우시는 것이 좋습니다.","콘서트 관람 후기는 점심 시간에는 줄을 서야 입장이 가능했습니다. 예상과 달리 분위기가 과하지 않고 부담스럽지 않아 아이들과 함께 즐기기 좋았습니다. 단, 좌석이 다소 협소하니 미리 좋은 자리를 확보하는 것이 좋습니다. 주차 공간은 따로 마련되어 있지 않아 근처 공터에 주차하는 편이 편리했습니다."
0,"전형적인 방송 빨 가게의 갑질, 음식도 줬다가 뺏었다가 맛도 없습니다. 그리고 주차도 가게 바로 앞에 했는데 아무런 얘기도 없다가 먹고 나오니 1000원 뜯어가네요 두 번 다신 안 올 겁니다","전형적인 방송 영향력에 의존하는 공연장의 불친절한 태도였습니다. 간식도 줬다 뺏었다 하며 맛도 형편없었어요. 공연장 바로 앞에 주차했는데, 아무 말 없이 공연 끝나고 나올 때 1000원을 요구하더군요. 다시는 방문하지 않을 것 같습니다."
1,점심시간 긴 줄 기다림 끝에 나온 맛난 막국수. 다행이다. 맛있어서.,긴 줄을 견뎌낸 끝에 드디어 맛있는 음식을 즐길 수 있었다. 정말 다행이다. 맛이 좋아서 기분이 좋았다.
2,막국수는 가격 대비 맛있었으면 하지만 나오는데 2시가 넘어서 들어갔음에도 25분 이상 걸림 옆 테이블 아저씨들은 수육 먹고 이런 걸 돈 주고 먹냐고 배고파서 먹는 거라며 투덜댐,"공연장에서 제공된 음식은 가성비가 괜찮기를 바랐지만, 공연이 2시가 넘어서 끝나고 나서야 음식을 받았는데도 25분 넘게 기다려야 했습니다. 옆 자리의 몇몇 분들은 고기를 먹으면서 이런 음식을 돈 주고 사먹는 게 이해가 안 된다며, 배가 고파서 어쩔 수 없이 먹는다고 불평하는 모습을 볼 수 있었습니다."
1,가정집 손맛!,집에서 만든 음식 같은 따뜻한 느낌을 주는 공연이었다!
1,가평 여행 가서 맛보기에 좋은 곳이에요 데이트할 때 방문하기 너무 좋아요,가평에 다녀와서 즐기기 딱 좋은 장소였어요. 연인과 함께 방문하기에 정말 안성맞춤인 곳이었답니다.
